id,lat,lng,tipo,comuna,fecha,descripcion
7626,-33.390808,-70.865528,Manifestación,Maipú,2024-04-28,Incidente #7626 en zona urbana
7627,-33.535339,-70.760459,Congestión,Santiago,2024-11-21,Incidente #7627 en zona urbana
7628,-33.305105,-70.618069,Aluvión,Puente Alto,2024-05-26,Incidente #7628 en zona urbana
7629,-33.622902,-70.569076,Peligro,Pedro Aguirre Cerda,2024-03-24,Incidente #7629 en zona urbana
7630,-33.642847,-70.401592,Policía,Ñuñoa,2024-04-05,Incidente #7630 en zona urbana
7631,-33.666455,-70.406911,Accidente,Pudahuel,2024-09-17,Incidente #7631 en zona urbana
7632,-33.506756,-70.441363,Congestión,San Ramón,2024-01-30,Incidente #7632 en zona urbana
7633,-33.375597,-70.608232,Congestión,Pedro Aguirre Cerda,2024-09-27,Incidente #7633 en zona urbana
7634,-33.552916,-70.501445,Accidente,Lo Barnechea,2024-03-01,Incidente #7634 en zona urbana
7635,-33.542473,-70.688427,Peligro,Maipú,2024-07-27,Incidente #7635 en zona urbana
7636,-33.737792,-70.51633,Corte de tránsito,Santiago,2024-10-06,Incidente #7636 en zona urbana
7637,-33.427679,-70.487494,Lluvia intensa,Pudahuel,2024-02-28,Incidente #7637 en zona urbana
7638,-33.451962,-70.649346,Accidente,Maipú,2024-09-29,Incidente #7638 en zona urbana
7639,-33.710061,-70.62843,Obras viales,Lo Prado,2024-06-15,Incidente #7639 en zona urbana
7640,-33.727224,-70.80715,Volcamiento,Conchalí,2024-07-27,Incidente #7640 en zona urbana
7641,-33.648263,-70.431522,Choque múltiple,Estación Central,2024-04-10,Incidente #7641 en zona urbana
7642,-33.557685,-70.70287,Vehículo detenido,Estación Central,2024-08-29,Incidente #7642 en zona urbana
7643,-33.630057,-70.562677,Vehículo detenido,La Pintana,2024-08-20,Incidente #7643 en zona urbana
7644,-33.335489,-70.508478,Vehículo detenido,Macul,2024-09-22,Incidente #7644 en zona urbana
7645,-33.610412,-70.637144,Policía,Macul,2024-12-01,Incidente #7645 en zona urbana
7646,-33.40361,-70.554777,Obras viales,Maipú,2024-05-01,Incidente #7646 en zona urbana
7647,-33.324274,-70.88185,Accidente,San Miguel,2024-02-11,Incidente #7647 en zona urbana
7648,-33.346136,-70.873978,Lluvia intensa,Ñuñoa,2024-08-29,Incidente #7648 en zona urbana
7649,-33.500898,-70.626755,Desvío,Cerro Navia,2024-12-04,Incidente #7649 en zona urbana
7650,-33.711799,-70.627268,Congestión,Ñuñoa,2024-09-28,Incidente #7650 en zona urbana
7651,-33.451372,-70.840801,Congestión,La Florida,2024-10-14,Incidente #7651 en zona urbana
7652,-33.632971,-70.645692,Vehículo detenido,Ñuñoa,2024-09-05,Incidente #7652 en zona urbana
7653,-33.629289,-70.701148,Obras viales,Renca,2024-12-04,Incidente #7653 en zona urbana
7654,-33.717146,-70.828596,Tránsito detenido,Ñuñoa,2024-11-06,Incidente #7654 en zona urbana
7655,-33.342327,-70.821015,Accidente,Puente Alto,2024-02-16,Incidente #7655 en zona urbana
7656,-33.466783,-70.844581,Congestión,San Ramón,2024-03-02,Incidente #7656 en zona urbana
7657,-33.303746,-70.805512,Manifestación,La Florida,2024-08-26,Incidente #7657 en zona urbana
7658,-33.305538,-70.564822,Vehículo detenido,Ñuñoa,2024-04-10,Incidente #7658 en zona urbana
7659,-33.375311,-70.855732,Vehículo detenido,Pudahuel,2024-09-09,Incidente #7659 en zona urbana
7660,-33.40322,-70.725733,Policía,Las Condes,2024-07-18,Incidente #7660 en zona urbana
7661,-33.570738,-70.714815,Obras viales,Huechuraba,2024-05-01,Incidente #7661 en zona urbana
7662,-33.651155,-70.631828,Moto accidentada,La Florida,2024-11-18,Incidente #7662 en zona urbana
7663,-33.41657,-70.405639,Congestión,Providencia,2024-09-07,Incidente #7663 en zona urbana
7664,-33.346859,-70.468296,Peatón atropellado,Peñalolén,2024-09-13,Incidente #7664 en zona urbana
7665,-33.635845,-70.70829,Obras viales,Pudahuel,2024-05-04,Incidente #7665 en zona urbana
7666,-33.688533,-70.852652,Moto accidentada,Conchalí,2024-01-16,Incidente #7666 en zona urbana
7667,-33.582486,-70.61763,Accidente,La Florida,2024-07-24,Incidente #7667 en zona urbana
7668,-33.449887,-70.474261,Vehículo detenido,Puente Alto,2024-11-05,Incidente #7668 en zona urbana
7669,-33.693032,-70.681087,Corte de tránsito,La Pintana,2024-12-02,Incidente #7669 en zona urbana
7670,-33.435564,-70.6558,Obras viales,Maipú,2024-12-25,Incidente #7670 en zona urbana
7671,-33.447992,-70.684847,Policía,La Florida,2024-12-05,Incidente #7671 en zona urbana
7672,-33.447855,-70.537833,Obras viales,Santiago,2024-06-25,Incidente #7672 en zona urbana
7673,-33.553036,-70.880281,Tránsito detenido,Santiago,2024-10-17,Incidente #7673 en zona urbana
7674,-33.608105,-70.624948,Peatón atropellado,Pudahuel,2024-05-12,Incidente #7674 en zona urbana
7675,-33.379202,-70.461019,Choque múltiple,Maipú,2024-03-10,Incidente #7675 en zona urbana
7676,-33.440906,-70.752047,Moto accidentada,Santiago,2024-06-09,Incidente #7676 en zona urbana
7677,-33.596243,-70.86108,Corte de tránsito,Santiago,2024-11-01,Incidente #7677 en zona urbana
7678,-33.522257,-70.756037,Accidente,Santiago,2024-03-13,Incidente #7678 en zona urbana
7679,-33.428724,-70.500068,Choque múltiple,Ñuñoa,2024-08-16,Incidente #7679 en zona urbana
7680,-33.513613,-70.857073,Vehículo detenido,La Granja,2024-01-19,Incidente #7680 en zona urbana
7681,-33.458262,-70.540573,Peatón atropellado,Maipú,2024-07-13,Incidente #7681 en zona urbana
7682,-33.436082,-70.755322,Accidente,Conchalí,2024-03-16,Incidente #7682 en zona urbana
7683,-33.496833,-70.745769,Vehículo detenido,Santiago,2024-12-19,Incidente #7683 en zona urbana
7684,-33.725351,-70.869663,Tránsito detenido,Santiago,2024-01-03,Incidente #7684 en zona urbana
7685,-33.573538,-70.597418,Tránsito detenido,Puente Alto,2024-09-09,Incidente #7685 en zona urbana
7686,-33.411348,-70.421551,Volcamiento,San Miguel,2024-05-26,Incidente #7686 en zona urbana
7687,-33.741165,-70.661623,Semáforo apagado,Lo Prado,2024-05-11,Incidente #7687 en zona urbana
7688,-33.470755,-70.687451,Policía,Ñuñoa,2024-01-01,Incidente #7688 en zona urbana
7689,-33.348744,-70.685038,Accidente,Providencia,2024-01-21,Incidente #7689 en zona urbana
7690,-33.473268,-70.637471,Accidente,Maipú,2024-09-17,Incidente #7690 en zona urbana
7691,-33.544659,-70.507036,Congestión,Puente Alto,2024-02-25,Incidente #7691 en zona urbana
7692,-33.307914,-70.700463,Policía,Santiago,2024-02-09,Incidente #7692 en zona urbana
7693,-33.663647,-70.438465,Congestión,Ñuñoa,2024-01-15,Incidente #7693 en zona urbana
7694,-33.544769,-70.48047,Congestión,Estación Central,2024-01-04,Incidente #7694 en zona urbana
7695,-33.747053,-70.491739,Congestión,Macul,2024-10-06,Incidente #7695 en zona urbana
7696,-33.595435,-70.644069,Congestión,San Ramón,2024-05-16,Incidente #7696 en zona urbana
7697,-33.474388,-70.677475,Lluvia intensa,La Florida,2024-05-11,Incidente #7697 en zona urbana
7698,-33.703224,-70.793742,Congestión,Santiago,2024-08-31,Incidente #7698 en zona urbana
7699,-33.407627,-70.533288,Obras viales,Peñalolén,2024-07-06,Incidente #7699 en zona urbana
7700,-33.484388,-70.410048,Accidente,Maipú,2024-05-07,Incidente #7700 en zona urbana
7701,-33.575166,-70.568144,Accidente,Quilicura,2024-11-03,Incidente #7701 en zona urbana
7702,-33.311562,-70.481708,Congestión,Macul,2024-10-28,Incidente #7702 en zona urbana
7703,-33.540681,-70.821843,Obras viales,Puente Alto,2024-02-02,Incidente #7703 en zona urbana
7704,-33.488048,-70.470603,Tránsito detenido,Quilicura,2024-10-24,Incidente #7704 en zona urbana
7705,-33.692261,-70.461952,Congestión,Recoleta,2024-06-03,Incidente #7705 en zona urbana
7706,-33.33703,-70.604938,Moto accidentada,Renca,2024-12-08,Incidente #7706 en zona urbana
7707,-33.701389,-70.511931,Congestión,Las Condes,2024-11-12,Incidente #7707 en zona urbana
7708,-33.429908,-70.406137,Obras viales,Renca,2024-04-03,Incidente #7708 en zona urbana
7709,-33.358395,-70.739819,Obras viales,Renca,2024-11-29,Incidente #7709 en zona urbana
7710,-33.563257,-70.433201,Peligro,San Joaquín,2024-06-06,Incidente #7710 en zona urbana
7711,-33.483101,-70.636227,Obras viales,Maipú,2024-05-10,Incidente #7711 en zona urbana
7712,-33.487574,-70.610976,Tránsito detenido,San Miguel,2024-05-02,Incidente #7712 en zona urbana
7713,-33.722702,-70.647382,Policía,Ñuñoa,2024-02-06,Incidente #7713 en zona urbana
7714,-33.491633,-70.761315,Accidente,Santiago,2024-10-19,Incidente #7714 en zona urbana
7715,-33.463754,-70.542353,Congestión,Providencia,2024-04-19,Incidente #7715 en zona urbana
7716,-33.564023,-70.451232,Accidente,Huechuraba,2024-01-21,Incidente #7716 en zona urbana
7717,-33.543041,-70.629126,Policía,Santiago,2024-12-15,Incidente #7717 en zona urbana
7718,-33.553039,-70.613282,Moto accidentada,Pudahuel,2024-08-02,Incidente #7718 en zona urbana
7719,-33.402891,-70.858198,Peatón atropellado,Santiago,2024-03-05,Incidente #7719 en zona urbana
7720,-33.671869,-70.747499,Policía,Las Condes,2024-05-03,Incidente #7720 en zona urbana
7721,-33.490773,-70.422122,Corte de tránsito,La Florida,2024-05-02,Incidente #7721 en zona urbana
7722,-33.738351,-70.519358,Moto accidentada,Recoleta,2024-04-02,Incidente #7722 en zona urbana
7723,-33.495036,-70.527959,Semáforo apagado,Providencia,2024-09-10,Incidente #7723 en zona urbana
7724,-33.455695,-70.642101,Obras viales,Maipú,2024-02-01,Incidente #7724 en zona urbana
7725,-33.637754,-70.800776,Evento masivo,Puente Alto,2024-08-02,Incidente #7725 en zona urbana
7726,-33.387761,-70.554751,Accidente,Santiago,2024-05-27,Incidente #7726 en zona urbana
7727,-33.396134,-70.741272,Volcamiento,Lo Prado,2024-10-01,Incidente #7727 en zona urbana
7728,-33.573497,-70.448887,Policía,Pudahuel,2024-05-20,Incidente #7728 en zona urbana
7729,-33.525273,-70.879865,Congestión,Huechuraba,2024-05-01,Incidente #7729 en zona urbana
7730,-33.328306,-70.441519,Manifestación,San Joaquín,2024-12-24,Incidente #7730 en zona urbana
7731,-33.653698,-70.401957,Accidente,Puente Alto,2024-04-13,Incidente #7731 en zona urbana
7732,-33.511809,-70.413094,Peatón atropellado,Puente Alto,2024-12-15,Incidente #7732 en zona urbana
7733,-33.57072,-70.587317,Congestión,Maipú,2024-02-10,Incidente #7733 en zona urbana
7734,-33.735734,-70.738072,Congestión,Pudahuel,2024-10-17,Incidente #7734 en zona urbana
7735,-33.661459,-70.822056,Vehículo detenido,Recoleta,2024-12-26,Incidente #7735 en zona urbana
7736,-33.50792,-70.551527,Policía,La Florida,2024-12-17,Incidente #7736 en zona urbana
7737,-33.614078,-70.827384,Accidente,Las Condes,2024-01-26,Incidente #7737 en zona urbana
7738,-33.570377,-70.684671,Tránsito detenido,Peñalolén,2024-02-13,Incidente #7738 en zona urbana
7739,-33.355306,-70.670345,Congestión,Puente Alto,2024-01-31,Incidente #7739 en zona urbana
7740,-33.580186,-70.609233,Peatón atropellado,La Florida,2024-09-22,Incidente #7740 en zona urbana
7741,-33.460586,-70.761198,Moto accidentada,Puente Alto,2024-10-28,Incidente #7741 en zona urbana
7742,-33.361287,-70.675095,Obras viales,Huechuraba,2024-09-14,Incidente #7742 en zona urbana
7743,-33.479136,-70.616292,Obras viales,Puente Alto,2024-09-11,Incidente #7743 en zona urbana
7744,-33.452473,-70.528855,Tránsito detenido,Providencia,2024-07-28,Incidente #7744 en zona urbana
7745,-33.318321,-70.645407,Semáforo apagado,Providencia,2024-11-02,Incidente #7745 en zona urbana
7746,-33.700972,-70.636179,Congestión,Providencia,2024-02-06,Incidente #7746 en zona urbana
7747,-33.497987,-70.569171,Congestión,La Florida,2024-09-20,Incidente #7747 en zona urbana
7748,-33.343767,-70.485548,Obras viales,Santiago,2024-02-29,Incidente #7748 en zona urbana
7749,-33.415643,-70.871706,Congestión,Las Condes,2024-11-09,Incidente #7749 en zona urbana
7750,-33.633838,-70.802051,Congestión,Ñuñoa,2024-03-16,Incidente #7750 en zona urbana
7751,-33.714123,-70.758173,Congestión,Puente Alto,2024-08-22,Incidente #7751 en zona urbana
7752,-33.451958,-70.775848,Manifestación,Puente Alto,2024-12-29,Incidente #7752 en zona urbana
7753,-33.666497,-70.564059,Congestión,San Miguel,2024-11-12,Incidente #7753 en zona urbana
7754,-33.484409,-70.440143,Manifestación,La Florida,2024-05-26,Incidente #7754 en zona urbana
7755,-33.599783,-70.531437,Semáforo apagado,Ñuñoa,2024-01-31,Incidente #7755 en zona urbana
7756,-33.556695,-70.414641,Congestión,Ñuñoa,2024-01-29,Incidente #7756 en zona urbana
7757,-33.324102,-70.726451,Desvío,La Granja,2024-04-01,Incidente #7757 en zona urbana
7758,-33.414817,-70.852282,Accidente,Lo Prado,2024-09-16,Incidente #7758 en zona urbana
7759,-33.739875,-70.816292,Choque múltiple,Puente Alto,2024-08-06,Incidente #7759 en zona urbana
7760,-33.734864,-70.576282,Policía,Macul,2024-09-17,Incidente #7760 en zona urbana
7761,-33.588293,-70.795426,Choque múltiple,La Pintana,2024-11-09,Incidente #7761 en zona urbana
7762,-33.362585,-70.838834,Lluvia intensa,Ñuñoa,2024-09-25,Incidente #7762 en zona urbana
7763,-33.601944,-70.432378,Corte de tránsito,Pudahuel,2024-12-29,Incidente #7763 en zona urbana
7764,-33.659437,-70.802557,Congestión,Las Condes,2024-09-15,Incidente #7764 en zona urbana
7765,-33.674449,-70.557449,Moto accidentada,Puente Alto,2024-03-05,Incidente #7765 en zona urbana
7766,-33.463794,-70.822487,Choque múltiple,Huechuraba,2024-08-09,Incidente #7766 en zona urbana
7767,-33.479579,-70.810652,Tránsito detenido,Maipú,2024-11-22,Incidente #7767 en zona urbana
7768,-33.374768,-70.792467,Obras viales,Providencia,2024-05-02,Incidente #7768 en zona urbana
7769,-33.302409,-70.728576,Obras viales,Renca,2024-12-24,Incidente #7769 en zona urbana
7770,-33.553433,-70.550809,Peligro,Huechuraba,2024-09-15,Incidente #7770 en zona urbana
7771,-33.574036,-70.446029,Accidente,Maipú,2024-03-31,Incidente #7771 en zona urbana
7772,-33.375313,-70.60011,Desvío,San Miguel,2024-09-14,Incidente #7772 en zona urbana
7773,-33.621244,-70.696937,Manifestación,Recoleta,2024-05-08,Incidente #7773 en zona urbana
7774,-33.731987,-70.659855,Obras viales,La Florida,2024-10-19,Incidente #7774 en zona urbana
7775,-33.615943,-70.665173,Manifestación,San Joaquín,2024-12-20,Incidente #7775 en zona urbana
7776,-33.441599,-70.888065,Corte de tránsito,Puente Alto,2024-01-08,Incidente #7776 en zona urbana
7777,-33.394425,-70.752895,Obras viales,Quilicura,2024-01-17,Incidente #7777 en zona urbana
7778,-33.398344,-70.769753,Choque múltiple,Maipú,2024-10-25,Incidente #7778 en zona urbana
7779,-33.55159,-70.770853,Peatón atropellado,Pedro Aguirre Cerda,2024-06-12,Incidente #7779 en zona urbana
7780,-33.342409,-70.80643,Vehículo detenido,Peñalolén,2024-04-02,Incidente #7780 en zona urbana
7781,-33.348874,-70.848979,Congestión,Pudahuel,2024-02-29,Incidente #7781 en zona urbana
7782,-33.734442,-70.878144,Semáforo apagado,San Miguel,2024-01-19,Incidente #7782 en zona urbana
7783,-33.43804,-70.707973,Lluvia intensa,Peñalolén,2024-04-23,Incidente #7783 en zona urbana
7784,-33.610016,-70.875806,Peatón atropellado,Las Condes,2024-10-20,Incidente #7784 en zona urbana
7785,-33.421869,-70.809974,Evento masivo,Lo Barnechea,2024-03-06,Incidente #7785 en zona urbana
7786,-33.625207,-70.550272,Accidente,Santiago,2024-06-27,Incidente #7786 en zona urbana
7787,-33.451631,-70.519767,Peatón atropellado,Macul,2024-12-11,Incidente #7787 en zona urbana
7788,-33.585246,-70.438147,Congestión,Independencia,2024-09-29,Incidente #7788 en zona urbana
7789,-33.51972,-70.760472,Congestión,Santiago,2024-01-11,Incidente #7789 en zona urbana
7790,-33.7298,-70.496102,Congestión,Providencia,2024-09-20,Incidente #7790 en zona urbana
7791,-33.338425,-70.633055,Congestión,Pudahuel,2024-04-26,Incidente #7791 en zona urbana
7792,-33.496948,-70.592743,Choque múltiple,Puente Alto,2024-07-15,Incidente #7792 en zona urbana
7793,-33.618073,-70.826841,Accidente,Puente Alto,2024-01-02,Incidente #7793 en zona urbana
7794,-33.396245,-70.679254,Obras viales,La Florida,2024-02-13,Incidente #7794 en zona urbana
7795,-33.453995,-70.702973,Obras viales,Puente Alto,2024-12-10,Incidente #7795 en zona urbana
7796,-33.519157,-70.529277,Congestión,San Joaquín,2024-12-13,Incidente #7796 en zona urbana
7797,-33.521354,-70.536989,Obras viales,Puente Alto,2024-03-13,Incidente #7797 en zona urbana
7798,-33.384853,-70.675205,Lluvia intensa,La Pintana,2024-03-17,Incidente #7798 en zona urbana
7799,-33.328427,-70.4808,Accidente,San Joaquín,2024-09-05,Incidente #7799 en zona urbana
7800,-33.72141,-70.703741,Congestión,San Miguel,2024-08-04,Incidente #7800 en zona urbana
7801,-33.306631,-70.694801,Peligro,Santiago,2024-05-23,Incidente #7801 en zona urbana
7802,-33.610136,-70.515199,Congestión,Maipú,2024-06-05,Incidente #7802 en zona urbana
7803,-33.61326,-70.704917,Lluvia intensa,Peñalolén,2024-07-06,Incidente #7803 en zona urbana
7804,-33.469299,-70.68575,Vehículo detenido,Puente Alto,2024-06-03,Incidente #7804 en zona urbana
7805,-33.631794,-70.488527,Congestión,Recoleta,2024-01-14,Incidente #7805 en zona urbana
7806,-33.53797,-70.721619,Congestión,Estación Central,2024-07-26,Incidente #7806 en zona urbana
7807,-33.709024,-70.483069,Desvío,San Miguel,2024-01-05,Incidente #7807 en zona urbana
7808,-33.342784,-70.775541,Congestión,Maipú,2024-09-22,Incidente #7808 en zona urbana
7809,-33.681439,-70.671656,Congestión,Peñalolén,2024-02-13,Incidente #7809 en zona urbana
7810,-33.429944,-70.802741,Manifestación,San Miguel,2024-04-02,Incidente #7810 en zona urbana
7811,-33.414386,-70.489868,Accidente,Quilicura,2024-10-08,Incidente #7811 en zona urbana
7812,-33.731706,-70.456083,Congestión,La Florida,2024-03-29,Incidente #7812 en zona urbana
7813,-33.398287,-70.805349,Lluvia intensa,Providencia,2024-03-18,Incidente #7813 en zona urbana
7814,-33.569099,-70.68923,Congestión,Conchalí,2024-12-29,Incidente #7814 en zona urbana
7815,-33.348724,-70.408802,Choque múltiple,Maipú,2024-07-04,Incidente #7815 en zona urbana
7816,-33.736412,-70.459636,Volcamiento,Puente Alto,2024-01-26,Incidente #7816 en zona urbana
7817,-33.468958,-70.665423,Policía,Puente Alto,2024-03-23,Incidente #7817 en zona urbana
7818,-33.52165,-70.698917,Corte de tránsito,Maipú,2024-01-26,Incidente #7818 en zona urbana
7819,-33.392071,-70.840444,Corte de tránsito,La Pintana,2024-06-28,Incidente #7819 en zona urbana
7820,-33.326618,-70.667444,Congestión,Santiago,2024-02-08,Incidente #7820 en zona urbana
7821,-33.638771,-70.799815,Congestión,La Florida,2024-01-09,Incidente #7821 en zona urbana
7822,-33.587142,-70.897926,Desvío,Maipú,2024-06-07,Incidente #7822 en zona urbana
7823,-33.415487,-70.567447,Accidente,San Miguel,2024-12-20,Incidente #7823 en zona urbana
7824,-33.592199,-70.444612,Manifestación,Pudahuel,2024-05-11,Incidente #7824 en zona urbana
7825,-33.591061,-70.590435,Vehículo detenido,Santiago,2024-11-20,Incidente #7825 en zona urbana
7826,-33.621247,-70.542679,Policía,La Florida,2024-04-09,Incidente #7826 en zona urbana
7827,-33.379596,-70.564551,Congestión,Santiago,2024-11-06,Incidente #7827 en zona urbana
7828,-33.556727,-70.435018,Manifestación,Puente Alto,2024-03-30,Incidente #7828 en zona urbana
7829,-33.649945,-70.824165,Accidente,Ñuñoa,2024-03-10,Incidente #7829 en zona urbana
7830,-33.336616,-70.693658,Accidente,Lo Prado,2024-08-09,Incidente #7830 en zona urbana
7831,-33.4598,-70.600656,Choque múltiple,Vitacura,2024-10-24,Incidente #7831 en zona urbana
7832,-33.48411,-70.595852,Congestión,Estación Central,2024-09-02,Incidente #7832 en zona urbana
7833,-33.683884,-70.748626,Congestión,Ñuñoa,2024-08-04,Incidente #7833 en zona urbana
7834,-33.369093,-70.551176,Accidente,Lo Prado,2024-09-29,Incidente #7834 en zona urbana
7835,-33.656813,-70.645606,Tránsito detenido,Pudahuel,2024-03-25,Incidente #7835 en zona urbana
7836,-33.621642,-70.67931,Manifestación,Santiago,2024-09-28,Incidente #7836 en zona urbana
7837,-33.537346,-70.522266,Lluvia intensa,Maipú,2024-11-28,Incidente #7837 en zona urbana
7838,-33.437941,-70.865668,Manifestación,Ñuñoa,2024-02-05,Incidente #7838 en zona urbana
7839,-33.374211,-70.483371,Obras viales,La Reina,2024-09-25,Incidente #7839 en zona urbana
7840,-33.326793,-70.873792,Peatón atropellado,Estación Central,2024-09-04,Incidente #7840 en zona urbana
7841,-33.388534,-70.675135,Congestión,San Joaquín,2024-06-18,Incidente #7841 en zona urbana
7842,-33.445191,-70.547423,Peatón atropellado,Puente Alto,2024-09-10,Incidente #7842 en zona urbana
7843,-33.522559,-70.450697,Tránsito detenido,Maipú,2024-08-27,Incidente #7843 en zona urbana
7844,-33.555383,-70.779267,Peligro,Maipú,2024-11-06,Incidente #7844 en zona urbana
7845,-33.455823,-70.486969,Choque múltiple,Renca,2024-08-13,Incidente #7845 en zona urbana
7846,-33.315562,-70.770034,Congestión,Peñalolén,2024-04-15,Incidente #7846 en zona urbana
7847,-33.688021,-70.763049,Congestión,Conchalí,2024-06-11,Incidente #7847 en zona urbana
7848,-33.642827,-70.699348,Desvío,Renca,2024-06-30,Incidente #7848 en zona urbana
7849,-33.562684,-70.683091,Policía,Lo Prado,2024-11-03,Incidente #7849 en zona urbana
7850,-33.484428,-70.578534,Tránsito detenido,Recoleta,2024-06-01,Incidente #7850 en zona urbana
7851,-33.559152,-70.662337,Obras viales,Las Condes,2024-12-03,Incidente #7851 en zona urbana
7852,-33.693164,-70.850403,Congestión,Providencia,2024-02-16,Incidente #7852 en zona urbana
7853,-33.709708,-70.834005,Accidente,Ñuñoa,2024-07-07,Incidente #7853 en zona urbana
7854,-33.561463,-70.775931,Semáforo apagado,Peñalolén,2024-10-21,Incidente #7854 en zona urbana
7855,-33.746851,-70.46037,Semáforo apagado,La Florida,2024-05-12,Incidente #7855 en zona urbana
7856,-33.538946,-70.851866,Congestión,La Pintana,2024-10-25,Incidente #7856 en zona urbana
7857,-33.402854,-70.409297,Desvío,La Granja,2024-02-06,Incidente #7857 en zona urbana
7858,-33.407484,-70.410183,Peligro,Pedro Aguirre Cerda,2024-08-29,Incidente #7858 en zona urbana
7859,-33.677506,-70.729117,Manifestación,Santiago,2024-02-11,Incidente #7859 en zona urbana
7860,-33.567863,-70.514017,Obras viales,Renca,2024-02-14,Incidente #7860 en zona urbana
7861,-33.468503,-70.413172,Manifestación,Puente Alto,2024-05-18,Incidente #7861 en zona urbana
7862,-33.563372,-70.698875,Policía,Providencia,2024-09-30,Incidente #7862 en zona urbana
7863,-33.661008,-70.802341,Obras viales,Renca,2024-11-14,Incidente #7863 en zona urbana
7864,-33.600174,-70.494926,Tránsito detenido,Recoleta,2024-05-21,Incidente #7864 en zona urbana
7865,-33.460774,-70.552534,Peligro,Estación Central,2024-04-21,Incidente #7865 en zona urbana
7866,-33.725925,-70.464944,Vehículo detenido,La Florida,2024-11-23,Incidente #7866 en zona urbana
7867,-33.387929,-70.798358,Accidente,Ñuñoa,2024-12-21,Incidente #7867 en zona urbana
7868,-33.637015,-70.89796,Vehículo detenido,Pedro Aguirre Cerda,2024-11-19,Incidente #7868 en zona urbana
7869,-33.690136,-70.89165,Vehículo detenido,Recoleta,2024-08-18,Incidente #7869 en zona urbana
7870,-33.407274,-70.547117,Moto accidentada,La Pintana,2024-11-26,Incidente #7870 en zona urbana
7871,-33.657359,-70.565802,Manifestación,Pedro Aguirre Cerda,2024-03-03,Incidente #7871 en zona urbana
7872,-33.435958,-70.546531,Vehículo detenido,Las Condes,2024-10-26,Incidente #7872 en zona urbana
7873,-33.73393,-70.847493,Obras viales,La Florida,2024-08-14,Incidente #7873 en zona urbana
7874,-33.304839,-70.766138,Tránsito detenido,Recoleta,2024-07-07,Incidente #7874 en zona urbana
7875,-33.327092,-70.502987,Vehículo detenido,Providencia,2024-01-11,Incidente #7875 en zona urbana
7876,-33.338591,-70.503245,Obras viales,Las Condes,2024-07-06,Incidente #7876 en zona urbana
7877,-33.315074,-70.628981,Desvío,Maipú,2024-09-05,Incidente #7877 en zona urbana
7878,-33.430902,-70.63901,Obras viales,Estación Central,2024-12-23,Incidente #7878 en zona urbana
7879,-33.566531,-70.406786,Peatón atropellado,Vitacura,2024-04-26,Incidente #7879 en zona urbana
7880,-33.474216,-70.499739,Congestión,Santiago,2024-07-19,Incidente #7880 en zona urbana
7881,-33.609958,-70.811655,Congestión,Puente Alto,2024-11-27,Incidente #7881 en zona urbana
7882,-33.512795,-70.623753,Accidente,Las Condes,2024-08-18,Incidente #7882 en zona urbana
7883,-33.568654,-70.860209,Congestión,Puente Alto,2024-07-27,Incidente #7883 en zona urbana
7884,-33.566041,-70.606403,Congestión,Providencia,2024-04-10,Incidente #7884 en zona urbana
7885,-33.467335,-70.858193,Peligro,Ñuñoa,2024-10-27,Incidente #7885 en zona urbana
7886,-33.623762,-70.593589,Congestión,Providencia,2024-01-12,Incidente #7886 en zona urbana
7887,-33.340227,-70.497636,Corte de tránsito,Pedro Aguirre Cerda,2024-06-02,Incidente #7887 en zona urbana
7888,-33.416494,-70.580406,Corte de tránsito,Ñuñoa,2024-03-26,Incidente #7888 en zona urbana
7889,-33.575095,-70.863775,Policía,Ñuñoa,2024-07-28,Incidente #7889 en zona urbana
7890,-33.312295,-70.783499,Aluvión,Ñuñoa,2024-06-18,Incidente #7890 en zona urbana
7891,-33.68825,-70.586209,Congestión,Ñuñoa,2024-09-27,Incidente #7891 en zona urbana
7892,-33.593304,-70.410395,Tránsito detenido,Santiago,2024-09-09,Incidente #7892 en zona urbana
7893,-33.732584,-70.466253,Manifestación,Pudahuel,2024-09-04,Incidente #7893 en zona urbana
7894,-33.578833,-70.541667,Policía,La Granja,2024-12-09,Incidente #7894 en zona urbana
7895,-33.499605,-70.768756,Congestión,Santiago,2024-06-14,Incidente #7895 en zona urbana
7896,-33.607008,-70.684432,Congestión,Estación Central,2024-04-09,Incidente #7896 en zona urbana
7897,-33.697496,-70.788933,Evento masivo,Pedro Aguirre Cerda,2024-11-18,Incidente #7897 en zona urbana
7898,-33.413137,-70.856902,Lluvia intensa,Las Condes,2024-01-04,Incidente #7898 en zona urbana
7899,-33.367433,-70.869228,Congestión,Las Condes,2024-01-15,Incidente #7899 en zona urbana
7900,-33.691037,-70.533601,Manifestación,Estación Central,2024-06-29,Incidente #7900 en zona urbana
7901,-33.478108,-70.685526,Accidente,Santiago,2024-04-18,Incidente #7901 en zona urbana
7902,-33.588056,-70.706859,Desvío,Renca,2024-07-06,Incidente #7902 en zona urbana
7903,-33.464458,-70.583745,Congestión,La Florida,2024-02-05,Incidente #7903 en zona urbana
7904,-33.704773,-70.829106,Tránsito detenido,Santiago,2024-01-04,Incidente #7904 en zona urbana
7905,-33.310327,-70.422876,Choque múltiple,Las Condes,2024-11-24,Incidente #7905 en zona urbana
7906,-33.36474,-70.668602,Congestión,Ñuñoa,2024-01-23,Incidente #7906 en zona urbana
